9.677419354838710103e-03,1.086956521739130578e-02,1.458475129526481864e-04,3.208727440672064137e-03,2.468354430379747222e-01,1.000000000000000000e+00,1.978207421103839680e-04,3.029385034837927897e-05,4.552746823917096859e-04,9.342883836810963582e-04,0.000000000000000000e+00
0.000000000000000000e+00,7.789855072463769403e-02,2.569694275832372214e-04,8.189052335964751295e-02,9.040084388185654074e-01,1.000000000000000000e+00,3.831262944137844937e-03,9.996970614965161248e-04,8.021506308806313282e-04,3.114294612270321013e-04,0.000000000000000000e+00
0.000000000000000000e+00,1.086956521739130543e-01,3.750364618782381625e-04,1.135494708300044953e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.210743684875595014e-02,1.635867918812481010e-03,1.170706326150110482e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.586956521739130266e-01,1.333462975567069071e-03,3.705456326481965101e-01,9.894514767932489629e-01,1.000000000000000000e+00,3.956011126407454198e-02,5.755831566192062300e-03,4.162511381867060357e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.258064516129032126e-02,0.000000000000000000e+00,6.945119664411818076e-06,1.825045207114696832e-04,8.681434599156118148e-01,1.000000000000000000e+00,1.207110242673567610e-03,0.000000000000000000e+00,2.167974678055759248e-05,0.000000000000000000e+00,0.000000000000000000e+00
9.677419354838710103e-03,7.246376811594202987e-03,9.028655563735364176e-05,2.277581926838035016e-03,3.143459915611814259e-01,7.867803837953092350e-01,2.644338491475540912e-04,0.000000000000000000e+00,1.951177210250184136e-04,6.228589224540643111e-04,0.000000000000000000e+00
5.387096774193549376e-01,2.427536231884057927e-01,1.574666981512091446e-01,1.447000128498081252e-03,8.101265822784810000e-01,8.976545842217483751e-01,1.247279964795982438e-02,5.629809148742804803e-01,4.445648874821142016e-01,9.187169106197447255e-02,1.000000000000000000e+00
2.645161290322580738e-01,5.887681159420289356e-01,1.878724320420040728e-01,7.264797298933094345e-03,2.468354430379747222e-01,6.492537313432834578e-01,1.318132087735517707e-03,2.342926385943653600e-01,3.933139660928760550e-01,3.189037682964808718e-01,0.000000000000000000e+00
1.193548387096774188e-01,1.250000000000000000e-01,1.842540246968455558e-02,3.380058215217525246e-03,7.383966244725738426e-03,0.000000000000000000e+00,3.756575521096169098e-03,4.544077552256891792e-03,3.425399991328101183e-03,2.180006228589224763e-03,0.000000000000000000e+00
0.000000000000000000e+00,6.340579710144927938e-02,2.014084702679427581e-04,6.699219513830305395e-02,5.601265822784810000e-01,1.000000000000000000e+00,8.538589174764534082e-04,4.241139048773099598e-04,6.287126566361703715e-04,9.342883836810963582e-04,0.000000000000000000e+00
0.000000000000000000e+00,2.173913043478260809e-02,4.167071798647091523e-05,2.415950150193771351e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.418257643349388131e-03,1.817631020902757009e-04,1.300784806833456091e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.580645161290322578e-02,2.898550724637681195e-02,1.013987471004125290e-03,3.467585893517924171e-03,9.704641350210971296e-02,4.221748400852878280e-01,4.279387482387898779e-04,4.544077552256891575e-04,1.365824047175128895e-03,1.868576767362192716e-03,0.000000000000000000e+00
0.000000000000000000e+00,6.159420289855072755e-02,1.944633506035309061e-04,6.512990411063498963e-02,8.491561181434599259e-01,1.000000000000000000e+00,1.812683943011477762e-03,6.967585580127233892e-04,6.070329098556129146e-04,6.228589224540643111e-04,0.000000000000000000e+00
1.290322580645161289e-02,6.014492753623188470e-01,1.151500840359479493e-02,1.239783005849456193e-01,3.396624472573839815e-01,3.742004264392324031e-01,7.192196981013245990e-03,1.866101181460163780e-02,1.476390755755972728e-02,4.982871379632513621e-03,0.000000000000000000e+00
2.903225806451612684e-02,1.086956521739130578e-02,4.375425388579445049e-04,1.253321861620602939e-03,1.107594936708860833e-01,5.735607675906183589e-01,1.110218450619502055e-04,1.211754013935170888e-04,7.587911373195159806e-04,1.868576767362192716e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.195652173913043514e-01,4.167071798647090574e-04,1.247232169960128534e-01,9.841772151898733334e-01,1.000000000000000000e+00,1.311672634931913481e-02,1.787337170554377215e-03,1.300784806833456091e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.536231884057970828e-02,5.556095731529453783e-05,2.788408355727383520e-02,8.597046413502109630e-01,1.000000000000000000e+00,2.418257643349388131e-03,1.817631020902757009e-04,1.734379742444607940e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.978260869565217572e-02,1.875182309391191084e-04,6.326761308296693920e-02,3.175105485232067593e-01,1.000000000000000000e+00,1.392819510777192895e-04,1.514692517418963949e-04,5.853531630750552408e-04,1.868576767362192716e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.231884057971014551e-01,4.305974191935327071e-04,1.284477990513489820e-01,8.322784810126582222e-01,1.000000000000000000e+00,1.467506933818868734e-03,1.544986367767343200e-03,1.344144300394571221e-03,1.868576767362192716e-03,0.000000000000000000e+00
1.612903225806451568e-02,8.333333333333334259e-02,1.909907907713249801e-03,1.453704376197685957e-02,1.582278481012658056e-01,1.492537313432835688e-01,1.130000524830540413e-02,1.514692517418963786e-03,1.083987339027880003e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.630434782608695607e-02,2.083535899323545423e-05,1.857262841893354138e-02,8.945147679324895185e-01,1.000000000000000000e+00,1.610826042898841045e-03,6.058770069675858505e-05,6.503924034167280453e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.225806451612903223e-03,3.442028985507246397e-02,2.291889489255900033e-04,1.857262841893354138e-02,7.099156118143459260e-01,8.667377398720682580e-01,5.647984045151575178e-03,6.664647076643441916e-04,6.070329098556129146e-04,0.000000000000000000e+00,0.000000000000000000e+00
6.451612903225807313e-03,5.163043478260869179e-01,5.910296834414457447e-03,1.774875086829319493e-01,3.734177215189873889e-01,3.891257995735608044e-01,1.735574225168450696e-02,1.033020296879733416e-02,7.783029094220179737e-03,9.342883836810963582e-04,0.000000000000000000e+00
0.000000000000000000e+00,3.532608695652174058e-01,1.312627616573833460e-03,3.649587595651923588e-01,9.789029535864979259e-01,1.000000000000000000e+00,1.271301054909386094e-02,5.604362314450166312e-03,4.097472141525387336e-03,6.228589224540643111e-04,0.000000000000000000e+00
3.225806451612903223e-03,8.061594202898550998e-01,6.146430903004459004e-03,4.152406173122298871e-01,4.082278481012658333e-01,5.767590618336886354e-01,3.391212721892297027e-03,1.166313238412602232e-02,1.151194554047608662e-02,6.540018685767673423e-03,0.000000000000000000e+00
1.161290322580645212e-01,1.286231884057970898e-01,1.845318294834220191e-02,3.573736482095003341e-03,7.172995780590718518e-02,2.078891257995735820e-01,1.336299298745654944e-03,9.512269009391094085e-03,1.469886831721805426e-02,1.276860791030831610e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.717391304347826012e-02,6.250607697970636946e-05,2.974637458494189257e-02,9.345991561181433704e-01,1.000000000000000000e+00,2.821973443574661133e-03,2.423508027870342047e-04,1.951177210250184136e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.811594202898550790e-02,2.778047865764726553e-05,2.043491944660159876e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.014541843124114263e-03,1.211754013935170888e-04,8.671898712223039701e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.225806451612903223e-03,1.105072463768115992e-01,8.125790007361827216e-04,5.768073999996276013e-02,4.219409282700422037e-01,5.362473347547973557e-01,2.054913423146641650e-03,1.484398667070584588e-03,1.365824047175128895e-03,1.245717844908128405e-03,0.000000000000000000e+00
6.451612903225807660e-02,1.811594202898550747e-03,2.430791882544136530e-04,1.266357898814279479e-04,7.236286919831224074e-01,7.206823027718549657e-01,6.051699845376848179e-03,7.270524083611026953e-04,5.203139227333824363e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.427536231884059037e-02,2.430791882544136530e-04,7.816594130431139820e-02,1.455696202531645556e-01,1.000000000000000000e+00,1.170775820653293026e-04,3.029385034837927897e-05,7.587911373195159806e-04,1.245717844908128405e-03,0.000000000000000000e+00
9.774193548387096753e-01,8.369565217391304879e-01,9.774908671676413308e-01,2.785987377391415179e-03,1.160337552742615047e-02,6.289978678038379845e-02,5.833693313255202198e-04,2.693426234474401992e-01,3.701599965312405427e-01,7.075677359078168527e-01,0.000000000000000000e+00
8.709677419354838745e-02,1.086956521739130543e-01,1.181364854916450331e-02,4.007650291541661226e-03,1.265822784810126389e-01,4.765458422174839725e-01,1.917650051070048708e-04,8.694335049984854014e-03,1.870962147162121003e-02,4.609156026160075165e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.902173913043478104e-01,6.875668467767700369e-04,1.973525670750671257e-01,4.029535864978903148e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.181460163586791744e-03,2.146294931275202766e-03,1.370289629398941181e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.108695652173913526e-01,1.916853027377661816e-03,5.269780789723134129e-01,9.926160337552742963e-01,1.000000000000000000e+00,2.815513990771056907e-02,8.300514995455922709e-03,5.983610111433898884e-03,3.114294612270321013e-04,0.000000000000000000e+00
0.000000000000000000e+00,3.260869565217391214e-02,8.334143597294181691e-05,3.533324766794606470e-02,7.225738396624472593e-01,1.000000000000000000e+00,7.367813354111239429e-04,2.120569524386549528e-04,2.601569613666912181e-04,6.228589224540643111e-04,0.000000000000000000e+00
0.000000000000000000e+00,2.355072463768115992e-02,4.861583765088272653e-05,2.602179252960577782e-02,9.251054852320675925e-01,1.000000000000000000e+00,2.418257643349388131e-03,1.817631020902757009e-04,1.517582274639032286e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.369565217391304879e-01,1.000000000000000000e+00,2.722669482450700961e-03,3.797468354430379861e-02,1.044776119402985037e-01,5.874064893277729151e-04,3.824295667979400459e-01,5.004769544291721717e-01,1.000000000000000222e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.369565217391304324e-01,1.250121539594127281e-03,3.481981403161798494e-01,9.609704641350209631e-01,1.000000000000000000e+00,4.983871553781000184e-03,5.240836110269615072e-03,3.902354420500368706e-03,1.868576767362192716e-03,0.000000000000000000e+00
2.903225806451612684e-02,1.811594202898550747e-03,9.028655563735364176e-05,3.221763477865740351e-04,5.253164556962025555e-01,5.735607675906183589e-01,2.014541843124114263e-03,1.211754013935170888e-04,1.083987339027879895e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.971014492753623892e-02,2.639145472476490733e-04,8.375281438731557726e-02,9.293248945147678519e-01,1.000000000000000000e+00,4.033120844250481438e-03,1.060284762193274737e-03,8.238303776611887851e-04,3.114294612270321013e-04,0.000000000000000000e+00
9.677419354838710103e-03,7.246376811594202987e-03,9.028655563735364176e-05,2.277581926838035016e-03,3.143459915611814259e-01,7.867803837953092350e-01,2.644338491475540912e-04,0.000000000000000000e+00,1.951177210250184136e-04,6.228589224540643111e-04,0.000000000000000000e+00
0.000000000000000000e+00,2.173913043478260809e-02,4.167071798647091523e-05,2.415950150193771351e-02,6.751054852320675925e-01,1.000000000000000000e+00,3.996786422230206855e-04,6.058770069675858505e-05,1.300784806833456091e-04,6.228589224540643111e-04,0.000000000000000000e+00
3.225806451612903223e-03,9.710144927536231707e-01,7.410442681927410097e-03,4.999748590711265983e-01,5.126582278481012223e-01,5.255863539445629895e-01,1.646151175418552465e-02,1.729778854892457043e-02,1.276937085374842823e-02,1.868576767362192716e-03,0.000000000000000000e+00
0.000000000000000000e+00,3.985507246376811252e-02,1.111219146305890892e-04,4.278241177861829420e-02,8.164556962025315556e-01,1.000000000000000000e+00,3.629405044025208003e-03,3.635262041805513477e-04,3.468759484889216422e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.557971014492753603e-01,5.556095731529454461e-04,1.619690375493740286e-01,9.156118143459915926e-01,1.000000000000000000e+00,3.023831343687298067e-03,2.211451075431687500e-03,1.734379742444608049e-03,1.245717844908128405e-03,0.000000000000000000e+00
3.225806451612903223e-03,8.876811594202899114e-02,6.458961287902991420e-04,4.650699383395440895e-02,4.303797468354430555e-01,4.776119402985075091e-01,2.888586550611831581e-03,1.181460163586791744e-03,9.539088583445343942e-04,6.228589224540643111e-04,0.000000000000000000e+00
6.322580645161290924e-01,3.568840579710144678e-01,2.708527217923965003e-01,1.821320625059360578e-03,2.331223628691983518e-01,2.878464818763326605e-01,9.267296194171152635e-03,3.225386246591941952e-01,2.809044790356848842e-01,7.038305823730925392e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.355072463768115854e-01,8.611948383870655227e-04,2.439098427667685809e-01,9.757383966244725926e-01,1.000000000000000000e+00,1.271301054909386094e-02,3.665555892153892891e-03,2.688288600789142876e-03,3.114294612270321013e-04,0.000000000000000000e+00
3.870967741935484041e-02,2.173913043478260809e-02,1.125109385634714488e-03,1.812009169921020455e-03,7.594936708860761110e-02,4.136460554371002019e-01,5.006075922793389900e-04,4.241139048773099598e-04,1.495902527858474504e-03,1.557147306135160669e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.539855072463768015e-01,5.486644534885336483e-04,1.601067465217059782e-01,9.261603375527426296e-01,1.000000000000000000e+00,7.868420946390579720e-03,2.211451075431687500e-03,1.712699995664050592e-03,3.114294612270321013e-04,0.000000000000000000e+00
9.838709677419354982e-01,8.405797101449274944e-01,9.881724612115067030e-01,2.780400504308410715e-03,3.164556962025312503e-03,6.503198294243070499e-02,3.371026931881032575e-04,2.379279006361708637e-01,3.782031825868273911e-01,9.106197446278417873e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e-01,1.875182309391190813e-03,5.158043328063049993e-01,9.926160337552742963e-01,1.000000000000000000e+00,2.754956620737265827e-02,8.118751893365647523e-03,5.853531630750552842e-03,3.114294612270321013e-04,0.000000000000000000e+00
0.000000000000000000e+00,2.898550724637681195e-02,6.945119664411819431e-05,3.160866561260994995e-02,3.797468354430380000e-01,1.000000000000000000e+00,1.473562670822247886e-04,0.000000000000000000e+00,2.167974678055760332e-04,9.342883836810963582e-04,0.000000000000000000e+00
6.451612903225807313e-03,2.318840579710144956e-01,2.639145472476490950e-03,8.002823233197946251e-02,2.668776371308017037e-01,3.358208955223880854e-01,2.176028163214223810e-03,3.362617388670100047e-03,3.013484802497506682e-03,2.802865151043288858e-03,0.000000000000000000e+00
0.000000000000000000e+00,7.789855072463769403e-02,2.569694275832372214e-04,8.189052335964751295e-02,2.088607594936708889e-01,1.000000000000000000e+00,2.381923221329113548e-04,1.211754013935170888e-04,8.021506308806313282e-04,1.245717844908128405e-03,0.000000000000000000e+00
1.935483870967741674e-02,2.536231884057970828e-02,6.806217271123582392e-04,3.940607814545611133e-03,6.540084388185654629e-02,2.484008528784648062e-01,2.785639021554386333e-04,1.514692517418963949e-04,5.203139227333824363e-04,1.245717844908128405e-03,0.000000000000000000e+00
8.709677419354838745e-02,5.434782608695652023e-02,5.979748031058574990e-03,2.011274309881502798e-03,4.810126582278481111e-01,7.515991471215351938e-01,1.301983455726506709e-03,1.314753105119660821e-02,1.428695312838746019e-02,1.806290875116786307e-02,1.000000000000000000e+00
6.000000000000000888e-01,2.536231884057971175e-01,1.830733543538955177e-01,1.353885577114678296e-03,3.829113924050632778e-01,8.763326226012793096e-01,7.408184934133768551e-04,3.314147228112693244e-01,5.050080215063087463e-01,7.262535035814388085e-01,1.000000000000000000e+00
0.000000000000000000e+00,2.481884057971014412e-01,9.098106760379482153e-04,2.569458799604449895e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.765049515742897673e-02,3.968494395637685301e-03,2.840046828253045726e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.105072463768115992e-01,3.819815815426499603e-04,1.154117618576725596e-01,9.831223628691985184e-01,1.000000000000000000e+00,1.210743684875595014e-02,1.635867918812481010e-03,1.192386072930668155e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.072463768115941657e-02,1.527926326170600112e-04,5.395615794462664538e-02,9.272151898734176667e-01,1.000000000000000000e+00,2.519186593405706165e-03,6.058770069675855794e-04,4.769544291722672513e-04,3.114294612270321013e-04,0.000000000000000000e+00
0.000000000000000000e+00,3.713768115942028825e-01,1.382078813217951655e-03,3.835816698418729187e-01,9.894514767932489629e-01,1.000000000000000000e+00,4.097311656486300052e-02,5.967888518630717551e-03,4.314269609330963207e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.548387096774193339e-01,1.413043478260869457e-01,2.683594238328726803e-02,2.951731278853871824e-03,3.375527426160337269e-02,1.247334754797441159e-01,1.279779086714116993e-03,9.603150560436231678e-03,1.489398603824307332e-02,1.339146683276237933e-02,0.000000000000000000e+00
4.193548387096773800e-02,2.898550724637681195e-02,1.604322642479129833e-03,2.210539449841984923e-03,6.434599156118142593e-02,3.464818763326226181e-01,1.574491620878566353e-04,6.058770069675855794e-04,1.842778476347396201e-03,4.360012457178448660e-03,0.000000000000000000e+00
3.225806451612903223e-03,2.717391304347826012e-02,1.736279916102954587e-04,1.484804636359742663e-02,2.088607594936708889e-01,5.000000000000000000e-01,3.330655351858505622e-04,3.029385034837927897e-05,2.167974678055760332e-04,6.228589224540643111e-04,0.000000000000000000e+00
1.709677419354838634e-01,6.449275362318840354e-01,1.338394010528801414e-01,1.226132412616649445e-02,2.605485232067510371e-01,6.321961620469083165e-01,1.085995502605985666e-03,1.744622841563162885e-01,2.735767246238564043e-01,2.802865151043288927e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.264492753623188470e-01,8.264692400650064255e-04,2.345983876284282732e-01,9.915611814345992592e-01,1.000000000000000000e+00,2.502634245596470006e-02,3.574674341108754864e-03,2.579889866886354508e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.847826086956522174e-01,2.583584515161196134e-03,7.057580176284469209e-01,9.609704641350209631e-01,1.000000000000000000e+00,1.207312100573680255e-02,1.084519842471978225e-02,8.064865802367426895e-03,1.557147306135160669e-03,0.000000000000000000e+00
0.000000000000000000e+00,2.355072463768115992e-02,4.861583765088272653e-05,2.602179252960577782e-02,9.251054852320675925e-01,1.000000000000000000e+00,2.418257643349388131e-03,1.817631020902757009e-04,1.517582274639032286e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.161290322580645157e-02,1.068840579710144956e-01,7.035406220049171717e-03,6.521743178893538856e-03,9.177215189873419443e-02,3.294243070362473103e-01,1.227296032684831303e-03,4.089669797031202092e-03,8.043186055586869221e-03,5.917159763313609329e-03,0.000000000000000000e+00
3.225806451612903223e-03,9.692028985507246119e-01,7.396552442598586068e-03,4.990437135572925453e-01,4.778481012658227778e-01,4.797441364605543601e-01,3.619514006919689192e-02,1.617691608603453665e-02,1.175042275506221930e-02,6.228589224540643111e-04,0.000000000000000000e+00
0.000000000000000000e+00,8.333333333333334259e-02,2.778047865764727230e-04,8.747739644265169201e-02,1.000000000000000000e+00,1.000000000000000000e+00,9.281426247179036526e-03,1.211754013935171159e-03,8.671898712223041327e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.225806451612903223e-03,9.710144927536231707e-01,7.410442681927410097e-03,4.999748590711265983e-01,5.116033755274261852e-01,5.831556503198294106e-01,4.273331745384518869e-03,1.726749469857619124e-02,1.402679616702076811e-02,7.785736530675801612e-03,0.000000000000000000e+00
3.225806451612903223e-03,3.079710144927536031e-02,2.014084702679427581e-04,1.671033739126548401e-02,6.487341772151898889e-01,6.737739872068231328e-01,4.638694544588391373e-03,5.149954559224477696e-04,3.902354420500368814e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.225806451612903223e-03,3.442028985507246397e-02,2.291889489255900033e-04,1.857262841893354138e-02,7.626582278481013333e-01,8.400852878464818430e-01,6.051699845376848179e-03,7.270524083611026953e-04,5.853531630750552408e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.612903225806451568e-02,9.057971014492753950e-03,2.014084702679427581e-04,1.812009169921020455e-03,1.497890295358649537e-01,3.784648187633262717e-01,5.006075922793389900e-04,0.000000000000000000e+00,1.734379742444607940e-04,3.114294612270321013e-04,0.000000000000000000e+00
0.000000000000000000e+00,4.891304347826087168e-02,1.458475129526481864e-04,5.209386691695858801e-02,4.345991561181434260e-01,1.000000000000000000e+00,2.321365851295322034e-04,1.817631020902757009e-04,4.552746823917096859e-04,1.557147306135160669e-03,0.000000000000000000e+00
9.677419354838710103e-03,3.260869565217391214e-02,4.792132568444153998e-04,8.795600523676238430e-03,2.362869198312236296e-01,3.411513859275053240e-01,8.538589174764534082e-04,4.241139048773099598e-04,4.769544291722672513e-04,9.342883836810963582e-04,0.000000000000000000e+00
3.225806451612903223e-03,9.673913043478260532e-01,7.382662203269762906e-03,4.981125680434584924e-01,5.200421940928270370e-01,6.044776119402984760e-01,4.697233335621055564e-03,1.744925780066646642e-02,1.443871135585136217e-02,7.162877608221738385e-03,0.000000000000000000e+00
0.000000000000000000e+00,4.710144927536231985e-02,1.389023932882363615e-04,5.023157588929053063e-02,3.744725738396624815e-01,1.000000000000000000e+00,1.635048990912357325e-04,1.211754013935170888e-04,4.335949356111520121e-04,1.557147306135160669e-03,0.000000000000000000e+00
0.000000000000000000e+00,9.782608695652174335e-02,3.333657438917672676e-04,1.023757246639961510e-01,5.400843881856539630e-01,1.000000000000000000e+00,1.879297050048647777e-03,7.270524083611026953e-04,1.040627845466764873e-03,6.228589224540643111e-04,0.000000000000000000e+00
0.000000000000000000e+00,7.246376811594203160e-02,2.361340685900018010e-04,7.630365027664333388e-02,7.679324894514768518e-01,1.000000000000000000e+00,7.165955453998604664e-04,7.573462587094820014e-04,7.371113905389585236e-04,1.868576767362192716e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.630434782608695607e-02,2.083535899323545423e-05,1.857262841893354138e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.812683943011477762e-03,9.088155104513783692e-05,6.503924034167280453e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.268115942028985588e-02,6.945119664411818076e-06,1.484804636359742663e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.408968142786204327e-03,3.029385034837927897e-05,2.167974678055759248e-05,0.000000000000000000e+00,0.000000000000000000e+00
