4.895833333333333148e-01,3.863636363636363535e-01,4.358974358974359031e-01,1.862068965517241215e-01,1.259842519685038797e-01,5.633802816901408578e-02,5.031446540880503415e-02,6.336270190895731957e-01,3.739130434782609314e-01,7.741935483870970858e-02,4.107142857142855874e-01,0.000000000000000000e+00
1.770833333333333148e-01,7.159090909090909394e-01,5.128205128205128027e-02,8.965517241379310220e-02,7.086614173228346358e-02,1.408450704225352179e-01,6.918238993710691676e-02,4.265785609397880762e-01,5.826086956521736582e-01,1.612903225806451846e-01,3.571428571428572063e-01,0.000000000000000000e+00
4.895833333333333148e-01,3.068181818181817677e-01,3.076923076923076539e-01,1.310344827586206740e-01,1.522309711286088940e-01,1.830985915492957805e-01,2.452830188679245293e-01,5.822320117474362178e-01,2.869565217391305545e-01,2.129032258064516014e-01,2.857142857142858094e-01,0.000000000000000000e+00
4.687499999999998335e-01,3.068181818181817677e-01,6.666666666666666297e-01,9.655172413793101927e-02,1.286089238845144478e-01,1.830985915492957805e-01,1.069182389937106820e-01,5.528634361233599748e-01,4.260869565217393351e-01,1.354838709677419484e-01,5.178571428571432378e-01,0.000000000000000000e+00
3.124999999999999445e-01,5.340909090909090606e-01,1.025641025641025605e-01,6.896551724137929551e-02,1.102362204724409295e-01,1.971830985915492829e-01,1.320754716981132337e-01,4.867841409691635590e-01,3.999999999999999112e-01,9.032258064516129892e-02,1.964285714285713969e-01,0.000000000000000000e+00
7.083333333333332593e-01,2.272727272727270709e-02,6.538461538461538547e-01,2.137931034482758452e-01,1.837270341207349333e-01,4.225352112676056260e-02,1.069182389937106820e-01,6.997063142437696115e-01,3.652173913043474940e-01,3.677419354838709631e-01,3.035714285714286031e-01,0.000000000000000000e+00
6.875000000000000000e-01,5.227272727272727071e-01,8.589743589743589203e-01,2.965517241379310165e-01,1.364829396325459299e-01,7.042253521126760896e-02,8.176100628930817182e-02,6.409691629956029146e-01,3.130434782608695343e-01,1.870967741935483653e-01,8.928571428571427937e-01,1.000000000000000000e+00
2.291666666666666852e-01,6.875000000000000000e-01,2.307692307692307265e-01,1.034482758620689641e-01,5.485564304461941765e-01,6.338028169014085778e-02,2.641509433962264675e-01,4.441997063142508750e-01,4.695652173913043015e-01,1.290322580645161255e-01,3.392857142857144126e-01,0.000000000000000000e+00
4.895833333333333148e-01,1.590909090909090884e-01,7.179487179487179516e-01,1.310344827586206740e-01,1.207349081364829241e-01,7.042253521126760896e-02,6.918238993710691676e-02,4.647577092511028241e-01,2.521739130434781373e-01,3.354838709677419595e-01,5.892857142857144126e-01,1.000000000000000000e+00
1.770833333333333148e-01,2.613636363636363535e-01,4.230769230769230727e-01,1.655172413793103425e-01,3.149606299212596994e-02,1.549295774647887203e-01,2.955974842767296051e-01,2.107195301027786627e-01,4.347826086956518843e-01,1.419354838709677713e-01,6.785714285714283811e-01,0.000000000000000000e+00
2.604166666666666852e-01,2.500000000000000000e-01,3.974358974358974117e-01,7.586206896551724033e-02,5.774278215223095645e-02,1.971830985915492829e-01,1.446540880503144888e-01,3.414096916299627082e-01,3.217391304347825276e-01,2.322580645161290702e-01,5.178571428571432378e-01,1.000000000000000000e+00
3.229166666666665741e-01,3.636363636363636465e-01,8.717948717948718063e-01,5.517241379310344751e-02,9.999999999999998890e-01,1.830985915492957805e-01,1.635220125786163714e-01,4.765051395007304791e-01,1.999999999999997335e-01,4.258064516129032584e-01,1.250000000000000000e-01,0.000000000000000000e+00
2.916666666666665741e-01,2.500000000000000000e-01,7.307692307692306155e-01,9.655172413793101927e-02,1.889763779527559029e-01,5.633802816901408578e-02,3.773584905660377908e-02,4.390602055800343351e-01,4.347826086956518843e-01,9.677419354838712184e-02,5.357142857142860315e-01,0.000000000000000000e+00
4.583333333333332038e-01,1.363636363636363813e-01,5.897435897435897578e-01,5.586206896551724199e-01,2.099737532808398921e-01,2.816901408450703942e-02,1.886792452830188260e-02,6.563876651982525345e-01,2.782608695652175612e-01,1.290322580645161255e-01,4.464285714285716189e-01,0.000000000000000000e+00
2.499999999999999445e-01,2.159090909090909116e-01,3.717948717948717507e-01,1.103448275862069089e-01,1.627296587926508886e-01,2.676056338028169335e-01,2.955974842767296051e-01,4.500734214390575971e-01,4.869565217391302880e-01,1.612903225806451846e-01,4.642857142857144126e-01,0.000000000000000000e+00
2.291666666666666852e-01,7.727272727272727071e-01,2.692307692307692180e-01,2.206896551724137345e-01,1.049868766404199599e-01,2.112676056338028130e-01,3.710691823899371355e-01,6.130690161527212467e-01,5.826086956521736582e-01,2.064516129032258340e-01,1.517857142857144126e-01,0.000000000000000000e+00
5.625000000000000000e-01,1.704545454545454419e-01,5.641025641025640969e-01,9.655172413793101927e-02,1.207349081364829241e-01,2.957746478873239937e-01,2.515723270440251569e-01,6.409691629956029146e-01,3.999999999999999112e-01,1.741935483870968304e-01,2.321428571428569843e-01,0.000000000000000000e+00
5.104166666666665186e-01,2.954545454545454142e-01,4.487179487179486226e-01,8.275862068965518514e-02,1.286089238845144478e-01,2.253521126760563431e-01,2.012578616352201366e-01,4.515418502202805939e-01,3.217391304347825276e-01,1.677419354838710075e-01,4.821428571428572063e-01,0.000000000000000000e+00
7.291666666666668517e-02,4.772727272727271819e-01,1.025641025641025605e-01,6.896551724137929551e-02,6.561679790026246628e-02,2.676056338028169335e-01,1.572327044025157439e-01,3.502202643171727914e-01,5.565217391304346783e-01,1.548387096774193616e-01,3.214285714285713969e-01,0.000000000000000000e+00
2.916666666666665741e-01,5.340909090909090606e-01,3.461538461538461453e-01,7.586206896551724033e-02,1.286089238845144478e-01,2.253521126760563431e-01,5.345911949685534514e-01,4.471365638766542361e-01,3.478260869565215074e-01,1.161290322580644796e-01,2.500000000000002220e-01,0.000000000000000000e+00
2.187499999999999445e-01,7.102272727272728181e-01,0.000000000000000000e+00,1.034482758620689641e-01,1.837270341207349333e-01,1.830985915492957805e-01,1.509433962264151163e-01,4.794419970631480510e-01,5.739130434782611090e-01,9.677419354838712184e-02,4.107142857142855874e-01,0.000000000000000000e+00
6.250000000000000000e-01,2.159090909090909116e-01,6.794871794871795156e-01,1.172413793103448260e-01,9.448818897637796532e-02,5.633802816901408578e-02,6.289308176100628922e-02,5.234948604992695209e-01,2.521739130434781373e-01,1.612903225806451846e-01,4.642857142857144126e-01,1.000000000000000000e+00
1.145833333333333148e-01,9.659090909090910504e-01,8.461538461538461453e-01,7.586206896551724033e-02,1.312335958005247938e-02,1.971830985915492829e-01,5.157232704402515688e-01,2.569750367107275224e-01,6.956521739130434590e-01,1.290322580645161255e-01,5.535714285714288252e-01,0.000000000000000000e+00
6.875000000000000000e-01,2.272727272727272652e-01,8.461538461538461453e-01,1.034482758620689641e-01,2.335958005249343938e-01,2.816901408450703942e-02,1.257861635220125507e-02,4.662261380323116100e-01,2.956521739130435478e-01,8.387096774193547599e-02,6.250000000000000000e-01,0.000000000000000000e+00
3.020833333333332038e-01,7.045454545454545858e-01,0.000000000000000000e+00,5.517241379310344751e-02,1.102362204724409295e-01,4.507042253521126862e-01,2.452830188679245293e-01,4.441997063142508750e-01,3.913043478260869179e-01,1.419354838709677713e-01,4.107142857142855874e-01,0.000000000000000000e+00
5.833333333333334814e-01,1.250000000000000278e-01,3.076923076923076539e-01,8.275862068965518514e-02,9.973753280839896262e-02,1.971830985915492829e-01,1.698113207547169989e-01,4.060205580029361272e-01,3.130434782608695343e-01,1.677419354838710075e-01,7.857142857142860315e-01,0.000000000000000000e+00
3.124999999999999445e-01,1.136363636363636187e-01,3.846153846153845812e-01,5.517241379310344751e-02,6.561679790026246628e-02,2.676056338028169335e-01,2.012578616352201366e-01,3.546255506607991492e-01,3.739130434782609314e-01,4.516129032258064946e-02,4.285714285714288252e-01,0.000000000000000000e+00
3.645833333333332038e-01,3.181818181818181213e-01,3.076923076923076539e-01,9.655172413793101927e-02,7.611548556430446089e-02,1.267605633802816878e-01,1.383647798742138613e-01,4.449339207048410572e-01,3.391304347826085142e-01,8.387096774193547599e-02,3.214285714285713969e-01,0.000000000000000000e+00
1.458333333333332038e-01,4.545454545454545858e-01,0.000000000000000000e+00,8.965517241379310220e-02,1.181102362204724393e-01,7.042253521126760896e-02,1.886792452830188260e-02,3.472834067547694303e-01,6.347826086956520619e-01,9.032258064516129892e-02,5.535714285714288252e-01,0.000000000000000000e+00
3.437499999999999445e-01,5.795454545454545858e-01,3.846153846153845812e-01,7.586206896551724033e-02,6.824146981627295105e-02,5.211267605633803646e-01,3.522012578616352529e-01,4.207048458149813541e-01,3.478260869565215074e-01,1.032258064516129448e-01,3.214285714285713969e-01,0.000000000000000000e+00
3.958333333333333148e-01,3.522727272727271819e-01,3.461538461538461453e-01,6.896551724137929551e-02,6.299212598425195375e-02,2.394366197183098455e-01,2.012578616352201366e-01,3.751835535976510982e-01,2.608695652173915747e-01,2.903225806451613100e-01,4.821428571428572063e-01,0.000000000000000000e+00
5.104166666666665186e-01,4.545454545454545858e-01,3.974358974358974117e-01,1.310344827586206740e-01,1.443569553805774675e-01,1.971830985915492829e-01,2.515723270440251569e-01,5.748898678414064989e-01,2.173913043478261642e-01,3.354838709677419595e-01,2.857142857142858094e-01,0.000000000000000000e+00
1.250000000000000555e-01,5.113636363636363535e-01,1.025641025641025605e-01,8.275862068965518514e-02,9.711286089238842234e-02,2.112676056338028130e-01,1.132075471698113373e-01,2.709251101321683564e-01,6.086956521739130821e-01,2.387096774193548931e-01,4.821428571428572063e-01,0.000000000000000000e+00
7.916666666666667407e-01,1.250000000000000278e-01,6.282051282051280827e-01,1.517241379310345084e-01,1.181102362204724393e-01,3.802816901408451189e-01,2.515723270440251569e-01,6.776798825256946657e-01,2.956521739130435478e-01,2.580645161290323064e-01,3.214285714285713969e-01,0.000000000000000000e+00
3.541666666666665741e-01,6.363636363636363535e-01,1.153846153846153633e-01,1.310344827586206740e-01,1.312335958005249603e-01,2.394366197183098455e-01,2.704402515723270950e-01,6.850220264317243846e-01,4.956521739130437254e-01,2.064516129032258340e-01,4.821428571428572063e-01,0.000000000000000000e+00
2.291666666666666852e-01,2.272727272727272652e-01,3.205128205128204844e-01,1.034482758620689641e-01,1.679790026246719137e-01,5.633802816901408578e-02,6.289308176100628922e-02,4.647577092511028241e-01,4.782608695652172948e-01,1.290322580645161255e-01,3.035714285714286031e-01,0.000000000000000000e+00
2.395833333333333148e-01,3.068181818181817677e-01,3.846153846153845812e-01,7.586206896551724033e-02,1.338582677165354173e-01,7.042253521126760896e-02,2.075471698113207641e-01,2.488986784140934105e-01,4.086956521739129045e-01,3.870967741935482653e-02,6.250000000000000000e-01,0.000000000000000000e+00
6.145833333333332593e-01,2.954545454545454142e-01,6.153846153846153078e-01,1.241379310344827708e-01,8.136482939632545819e-02,5.633802816901408578e-02,7.547169811320754429e-02,5.234948604992695209e-01,3.043478260869565410e-01,3.032258064516129559e-01,5.178571428571432378e-01,0.000000000000000000e+00
3.645833333333332038e-01,4.886363636363636465e-01,0.000000000000000000e+00,1.103448275862069089e-01,1.548556430446194621e-01,2.535211267605634311e-01,3.270440251572327428e-01,7.437591776798910814e-01,5.565217391304346783e-01,1.612903225806451846e-01,1.607142857142858094e-01,0.000000000000000000e+00
7.291666666666668517e-02,6.590909090909090606e-01,1.153846153846153633e-01,5.517241379310344751e-02,1.443569553805774675e-01,2.112676056338028130e-01,1.257861635220126062e-01,2.900146842878257303e-01,7.043478260869564522e-01,1.032258064516129448e-01,5.714285714285716189e-01,0.000000000000000000e+00
4.062499999999999445e-01,3.750000000000000000e-01,3.589743589743589758e-01,6.896551724137929551e-02,1.994750656167978975e-01,2.676056338028169335e-01,8.176100628930818015e-01,5.234948604992695209e-01,6.086956521739139703e-02,1.000000000000000222e+00,2.678571428571430157e-01,0.000000000000000000e+00
3.229166666666665741e-01,5.511363636363636465e-01,0.000000000000000000e+00,3.172413793103447954e-01,1.364829396325459299e-01,5.633802816901408578e-02,7.547169811320754429e-02,6.262848751835576877e-01,4.695652173913043015e-01,9.677419354838712184e-02,2.142857142857141906e-01,0.000000000000000000e+00
4.374999999999999445e-01,1.477272727272726793e-01,4.487179487179486226e-01,6.896551724137929551e-02,8.661417322834645549e-02,3.380281690140845563e-01,3.207547169811321153e-01,5.088105726872242940e-01,2.782608695652175612e-01,6.193548387096776686e-01,3.392857142857144126e-01,0.000000000000000000e+00
2.291666666666666852e-01,5.965909090909091717e-01,0.000000000000000000e+00,1.103448275862069089e-01,1.863517060367453904e-01,2.957746478873239937e-01,1.949685534591195091e-01,4.794419970631480510e-01,5.217391304347827052e-01,1.096774193548386567e-01,3.928571428571427937e-01,0.000000000000000000e+00
2.604166666666666852e-01,5.340909090909090606e-01,0.000000000000000000e+00,6.896551724137929551e-02,1.653543307086613456e-01,1.830985915492957805e-01,2.012578616352201366e-01,4.904552129221713130e-01,4.434782608695653217e-01,1.161290322580644796e-01,1.071428571428572063e-01,0.000000000000000000e+00
3.229166666666665741e-01,4.204545454545455252e-01,5.128205128205128027e-02,5.517241379310344751e-02,1.102362204724409295e-01,2.253521126760563431e-01,1.572327044025157439e-01,4.647577092511028241e-01,4.086956521739129045e-01,1.032258064516129448e-01,2.857142857142858094e-01,0.000000000000000000e+00
2.708333333333333148e-01,4.090909090909090606e-01,4.102564102564102422e-01,8.275862068965518514e-02,9.448818897637796532e-02,7.042253521126761173e-01,4.025157232704402732e-01,3.017621145374391745e-01,4.173913043478258977e-01,2.709677419354838412e-01,8.035714285714288252e-01,0.000000000000000000e+00
1.354166666666666852e-01,1.704545454545454419e-01,6.025641025641024218e-01,1.862068965517241215e-01,8.661417322834645549e-02,2.394366197183098455e-01,2.264150943396226467e-01,3.979441997063162262e-01,4.608695652173913082e-01,1.677419354838710075e-01,4.642857142857144126e-01,0.000000000000000000e+00
5.937500000000000000e-01,3.068181818181817677e-01,6.410256410256409687e-01,9.655172413793101927e-02,8.923884514435696802e-02,1.690140845070422504e-01,8.176100628930817182e-02,4.353891336270265811e-01,2.086956521739131709e-01,3.032258064516129559e-01,5.357142857142860315e-01,0.000000000000000000e+00
3.229166666666665741e-01,4.375000000000000000e-01,1.538461538461538269e-01,1.103448275862069089e-01,8.923884514435696802e-02,1.408450704225352179e-01,1.823899371069182540e-01,4.353891336270265811e-01,4.173913043478258977e-01,1.354838709677419484e-01,5.714285714285716189e-01,0.000000000000000000e+00
3.645833333333332038e-01,2.727272727272727071e-01,3.974358974358974117e-01,6.896551724137929551e-02,1.259842519685038797e-01,9.859154929577465531e-02,1.132075471698113373e-01,4.353891336270265811e-01,3.304347826086959650e-01,1.870967741935483653e-01,3.928571428571427937e-01,0.000000000000000000e+00
2.395833333333333148e-01,6.022727272727271819e-01,8.974358974358974395e-02,1.103448275862069089e-01,1.496062992125984370e-01,1.971830985915492829e-01,9.433962264150942689e-02,4.148311306901604212e-01,4.521739130434783149e-01,1.290322580645161255e-01,5.178571428571432378e-01,0.000000000000000000e+00
2.499999999999999445e-01,4.886363636363636465e-01,0.000000000000000000e+00,8.965517241379310220e-02,1.154855643044619268e-01,3.521126760563380587e-01,2.389937106918239018e-01,3.781204111600686701e-01,4.869565217391302880e-01,1.806451612903226533e-01,4.285714285714288252e-01,0.000000000000000000e+00
1.770833333333333148e-01,2.386363636363636187e-01,3.205128205128204844e-01,6.896551724137929551e-02,1.049868766404199599e-01,2.816901408450704358e-01,2.704402515723270950e-01,5.381791483113005370e-01,6.173913043478260754e-01,1.419354838709677713e-01,2.500000000000002220e-01,0.000000000000000000e+00
2.604166666666666852e-01,5.511363636363636465e-01,0.000000000000000000e+00,6.896551724137929551e-02,1.653543307086613456e-01,1.971830985915492829e-01,2.075471698113207641e-01,4.904552129221713130e-01,4.434782608695653217e-01,1.161290322580644796e-01,1.428571428571427937e-01,0.000000000000000000e+00
2.395833333333333148e-01,4.318181818181818787e-01,1.153846153846153633e-01,7.586206896551724033e-02,1.233595800524934366e-01,1.267605633802816878e-01,6.289308176100628922e-02,3.465491923641650374e-01,4.956521739130437254e-01,1.225806451612903025e-01,5.535714285714288252e-01,0.000000000000000000e+00
6.666666666666665186e-01,3.181818181818181213e-01,5.384615384615384359e-01,8.965517241379310220e-02,7.874015748031494566e-02,1.830985915492957805e-01,8.176100628930817182e-02,5.513950073421369780e-01,3.391304347826085142e-01,1.096774193548386567e-01,3.571428571428572063e-01,0.000000000000000000e+00
4.062499999999999445e-01,5.511363636363636465e-01,3.205128205128204844e-01,7.586206896551724033e-02,1.286089238845144478e-01,9.859154929577465531e-02,1.383647798742138613e-01,5.932452276064594798e-01,3.652173913043474940e-01,1.290322580645161255e-01,2.857142857142858094e-01,0.000000000000000000e+00
3.333333333333333148e-01,1.704545454545454419e-01,4.102564102564102422e-01,6.896551724137929551e-02,8.398950131233597072e-02,1.830985915492957805e-01,1.886792452830188815e-01,2.621145374449298515e-01,4.782608695652172948e-01,1.032258064516129448e-01,7.500000000000000000e-01,0.000000000000000000e+00
2.604166666666666852e-01,5.056818181818181213e-01,2.564102564102564014e-02,6.896551724137929551e-02,1.627296587926508886e-01,1.267605633802816878e-01,1.572327044025157439e-01,3.619676945668146573e-01,5.217391304347827052e-01,8.387096774193547599e-02,6.071428571428572063e-01,0.000000000000000000e+00
4.479166666666665741e-01,3.409090909090909394e-01,3.974358974358974117e-01,1.310344827586206740e-01,1.548556430446194621e-01,2.535211267605634311e-01,5.786163522012579552e-01,5.932452276064594798e-01,3.999999999999999112e-01,1.483870967741935387e-01,1.964285714285713969e-01,0.000000000000000000e+00
1.979166666666665741e-01,7.897727272727272929e-01,2.564102564102564014e-02,1.034482758620689641e-01,7.349081364829394836e-02,1.971830985915492829e-01,1.069182389937106820e-01,4.552129221732883479e-01,5.913043478260870955e-01,1.290322580645161255e-01,4.642857142857144126e-01,0.000000000000000000e+00
2.604166666666666852e-01,5.340909090909090606e-01,0.000000000000000000e+00,6.896551724137929551e-02,1.653543307086613456e-01,1.830985915492957805e-01,2.012578616352201366e-01,4.904552129221713130e-01,4.434782608695653217e-01,1.161290322580644796e-01,1.071428571428572063e-01,0.000000000000000000e+00
2.499999999999999445e-01,4.886363636363636465e-01,2.564102564102564014e-02,9.655172413793101927e-02,1.259842519685038797e-01,3.239436619718309984e-01,5.534591194968553340e-01,5.411160058737181089e-01,5.999999999999996447e-01,8.387096774193547599e-02,2.321428571428569843e-01,0.000000000000000000e+00
4.166666666666665741e-01,1.704545454545454419e-01,5.897435897435897578e-01,3.448275862068965469e-02,6.561679790026246628e-02,1.408450704225352179e-01,1.194968553459119648e-01,4.794419970631480510e-01,4.347826086956518843e-01,2.322580645161290702e-01,3.035714285714286031e-01,0.000000000000000000e+00
4.166666666666665741e-01,4.318181818181818787e-01,3.333333333333333148e-01,1.103448275862069089e-01,1.653543307086613456e-01,8.450704225352113907e-02,1.572327044025157439e-01,5.528634361233599748e-01,3.565217391304349448e-01,1.290322580645161255e-01,1.607142857142858094e-01,0.000000000000000000e+00
9.374999999999997780e-01,2.897727272727272929e-01,8.717948717948718063e-01,1.379310344827586188e-01,1.338582677165354173e-01,2.253521126760563431e-01,2.327044025157232743e-01,8.318649045521340213e-01,1.739130434782607537e-01,2.580645161290323064e-01,2.857142857142858094e-01,0.000000000000000000e+00
5.520833333333332593e-01,3.750000000000000000e-01,2.564102564102563875e-01,6.965517241379309832e-01,9.711286089238842234e-02,1.690140845070422504e-01,2.767295597484277225e-01,8.392070484581637402e-01,2.608695652173915747e-01,1.870967741935483653e-01,1.428571428571427937e-01,0.000000000000000000e+00
8.125000000000000000e-01,5.000000000000000000e-01,6.282051282051280827e-01,2.344827586206896242e-01,1.732283464566928832e-01,5.633802816901408578e-02,5.031446540880503415e-02,8.024963289280435674e-01,3.391304347826085142e-01,2.193548387096774244e-01,6.250000000000000000e-01,0.000000000000000000e+00
3.437499999999999445e-01,1.931818181818182045e-01,6.794871794871795156e-01,1.103448275862069089e-01,1.496062992125984370e-01,2.394366197183098455e-01,4.654088050314465486e-01,5.528634361233599748e-01,4.434782608695653217e-01,2.580645161290323064e-01,2.142857142857141906e-01,0.000000000000000000e+00
3.124999999999994449e-02,2.954545454545454142e-01,3.076923076923076539e-01,7.586206896551724033e-02,6.824146981627295105e-02,2.535211267605634311e-01,2.767295597484277225e-01,1.196769456681323618e-01,7.478260869565218627e-01,2.193548387096774244e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.187499999999999445e-01,3.977272727272727071e-01,1.282051282051282007e-02,8.275862068965518514e-02,1.049868766404199599e-01,1.126760563380281716e-01,1.194968553459119648e-01,4.207048458149813541e-01,4.086956521739129045e-01,1.032258064516129448e-01,1.964285714285713969e-01,0.000000000000000000e+00
1.770833333333333148e-01,3.522727272727271819e-01,5.128205128205127750e-01,1.034482758620689641e-01,9.711286089238842234e-02,9.859154929577465531e-02,8.176100628930817182e-02,4.574155653450731052e-01,6.086956521739130821e-01,2.129032258064516014e-01,3.928571428571427937e-01,0.000000000000000000e+00
4.270833333333333148e-01,1.250000000000000278e-01,5.000000000000000000e-01,7.586206896551724033e-02,1.732283464566928832e-01,2.676056338028169335e-01,1.320754716981132337e-01,3.957415565345030473e-01,2.521739130434781373e-01,1.870967741935483653e-01,5.000000000000000000e-01,0.000000000000000000e+00
4.791666666666666852e-01,2.272727272727272652e-01,5.000000000000000000e-01,4.137931034482758563e-02,1.207349081364829241e-01,5.633802816901408717e-01,3.081761006289308602e-01,4.735682819383271180e-01,5.304347826086956985e-01,2.129032258064516014e-01,4.464285714285716189e-01,0.000000000000000000e+00
1.562499999999999445e-01,3.068181818181817677e-01,2.820512820512820484e-01,6.206896551724137845e-02,1.154855643044619268e-01,2.816901408450704358e-01,3.144654088050314877e-01,4.596182085168862841e-01,5.739130434782611090e-01,1.290322580645161255e-01,1.964285714285713969e-01,0.000000000000000000e+00
3.645833333333332038e-01,5.454545454545455252e-01,3.461538461538461453e-01,7.586206896551724033e-02,1.601049868766404316e-01,5.633802816901408578e-02,4.465408805031446660e-01,5.433186490455312878e-01,2.347826086956521507e-01,1.419354838709677713e-01,1.250000000000000000e-01,0.000000000000000000e+00
3.958333333333333148e-01,3.522727272727271819e-01,3.461538461538461453e-01,6.896551724137929551e-02,6.299212598425195375e-02,2.394366197183098455e-01,2.012578616352201366e-01,3.751835535976510982e-01,2.608695652173915747e-01,2.903225806451613100e-01,4.821428571428572063e-01,0.000000000000000000e+00
1.145833333333333148e-01,5.113636363636363535e-01,1.410256410256410242e-01,6.206896551724137845e-02,8.398950131233597072e-02,2.394366197183098455e-01,1.383647798742138613e-01,3.494860499265683984e-01,5.999999999999996447e-01,1.677419354838710075e-01,4.464285714285716189e-01,0.000000000000000000e+00
3.750000000000000555e-01,1.136363636363636187e-01,5.384615384615384359e-01,7.586206896551724033e-02,1.207349081364829241e-01,1.408450704225352179e-01,1.320754716981132337e-01,5.381791483113005370e-01,3.043478260869565410e-01,2.580645161290323064e-01,1.785714285714286031e-01,0.000000000000000000e+00
8.333333333333332593e-01,4.886363636363636465e-01,5.769230769230768718e-01,9.655172413793101927e-02,1.259842519685038797e-01,1.408450704225352179e-01,1.006289308176100544e-01,7.290748898678458545e-01,1.217391304347823500e-01,1.935483870967741882e-01,1.607142857142858094e-01,0.000000000000000000e+00
2.187499999999999445e-01,5.795454545454545858e-01,1.923076923076922906e-01,6.206896551724137845e-02,2.204724409448818867e-01,1.690140845070422504e-01,8.805031446540879936e-02,3.913362701908909003e-01,4.869565217391302880e-01,1.741935483870968304e-01,5.178571428571432378e-01,0.000000000000000000e+00
3.854166666666666852e-01,4.090909090909090606e-01,2.820512820512820484e-01,1.241379310344827708e-01,1.312335958005249603e-01,4.225352112676056260e-02,7.547169811320754429e-02,4.955947136563878530e-01,3.478260869565215074e-01,1.096774193548386567e-01,2.678571428571430157e-01,0.000000000000000000e+00
3.229166666666665741e-01,4.090909090909090606e-01,3.205128205128204844e-01,6.896551724137929551e-02,1.233595800524934366e-01,1.830985915492957805e-01,2.012578616352201366e-01,6.116005873715124608e-01,4.956521739130437254e-01,1.612903225806451846e-01,1.071428571428572063e-01,0.000000000000000000e+00
3.750000000000000555e-01,4.772727272727271819e-01,1.666666666666666574e-01,1.379310344827586188e-01,1.627296587926508886e-01,1.830985915492957805e-01,3.584905660377358805e-01,6.116005873715124608e-01,2.695652173913041239e-01,1.419354838709677713e-01,1.250000000000000000e-01,0.000000000000000000e+00
3.229166666666665741e-01,4.090909090909090606e-01,3.205128205128204844e-01,6.896551724137929551e-02,1.233595800524934366e-01,1.830985915492957805e-01,2.012578616352201366e-01,6.116005873715124608e-01,4.956521739130437254e-01,1.612903225806451846e-01,1.071428571428572063e-01,0.000000000000000000e+00
6.770833333333332593e-01,5.795454545454545858e-01,7.051282051282051766e-01,9.655172413793101927e-02,1.312335958005249603e-01,7.042253521126760896e-02,4.402515723270440662e-02,7.290748898678458545e-01,2.695652173913041239e-01,2.000000000000000111e-01,1.964285714285713969e-01,0.000000000000000000e+00
