9.592488130585507177e-04,8.349251182081990352e-01,5.256935929459031209e-01,1.546157626311479849e-01,8.835186436065598642e-03,3.786508472599542461e-03,5.048677963466056181e-04,1.262169490866514154e-03,5.044891454993456759e-02
8.971704284929138710e-04,8.978022386538244692e-01,3.405456767307609711e-01,2.786282809615317491e-01,4.422671126373519702e-03,5.054481287284022517e-03,5.054481287284022083e-04,6.318101609105028146e-03,1.612379530643602912e-02
7.740054641817986029e-04,8.906926515849636905e-01,3.735162732453073398e-01,2.585881891698281754e-01,4.104574431267113757e-03,3.518206655371811792e-03,2.931838879476509827e-04,4.690942207162415722e-03,1.524556217327785110e-02
1.364479277498289360e-03,8.543156365225399451e-01,4.828740554257834883e-01,1.857207905483782562e-01,1.061261660276447208e-02,7.580440430546050989e-03,3.790220215273025820e-04,3.032176172218420656e-03,4.799934880621759686e-02
1.624437272781709823e-03,8.528295682103976816e-01,4.873311818345129609e-01,1.827491931879423603e-01,1.160312337701221302e-02,3.315178107717775026e-03,1.657589053858887730e-04,4.972767161576662973e-03,4.024626222769379230e-02
1.624415906240472352e-03,8.528183507762480131e-01,4.873247718721417376e-01,1.827467894520531377e-01,1.160297075886051674e-02,4.972701753797364316e-03,1.657567251265788214e-04,6.630269005063152421e-03,4.016285449817005165e-02
7.740347128790078281e-04,8.907263097448582245e-01,3.735303879575211927e-01,2.585979608936684881e-01,4.104729537994738706e-03,2.345559735996993484e-03,1.172779867998496742e-04,2.345559735996993484e-03,1.342832948858278634e-02
1.160646326302488922e-03,8.669461888539932160e-01,4.508120182040764590e-01,2.080670853249583785e-01,9.907956444045637814e-03,5.661689396597506703e-03,5.661689396597507570e-04,1.415422349149376676e-03,4.179742197038109619e-02
1.068329996605805500e-03,8.614255795416431161e-01,4.638445428301155582e-01,1.987905183557638067e-01,9.466215159798275353e-03,2.704632902799507677e-03,5.409265805599015355e-04,2.704632902799507677e-03,5.631045703628574650e-02
6.774132892280796108e-04,8.833687811950038382e-01,4.015312641795471538e-01,2.409187585077283145e-01,3.824107277900449381e-03,5.463010397000641477e-03,4.370408317600513811e-04,3.277806238200385060e-03,1.829015880915814754e-02
6.774475010884611643e-04,8.834133945645497032e-01,4.015515429838862338e-01,2.409309257903317347e-01,3.824300409370345009e-03,3.277971779460295970e-03,2.731643149550246280e-04,5.463286299100492995e-03,1.528627506488318064e-02
7.240482244826393224e-04,8.869590749912331651e-01,3.880445953086644750e-01,2.494572398412843173e-01,3.959638727639433649e-03,5.656626753770619374e-03,4.525301403016495630e-04,3.393976052262371885e-03,2.088426597492112902e-02
7.241027959120622907e-04,8.870259249922762823e-01,3.880738421841208874e-01,2.494760414040776975e-01,3.959937165144090422e-03,2.262821237225194713e-03,1.131410618612597329e-04,4.525642474450389426e-03,1.742372352663399890e-02
1.275327376983086168e-03,8.719680205419241270e-01,4.359840102709620635e-01,2.179920051354810318e-01,1.038057167311814445e-02,5.931755241781796334e-03,3.707347026113622709e-04,4.448816431336347250e-03,4.364288919140956596e-02
1.275015432502554173e-03,8.717547375715137825e-01,4.358773687857568913e-01,2.179386843928784456e-01,1.037803259013706826e-02,7.412880421526477082e-03,5.930304337221182576e-04,5.930304337221181492e-03,4.855436676099842558e-02
1.160977165151562884e-03,8.671933093357712119e-01,4.509405208546010124e-01,2.081263942405850720e-01,9.910780678123098583e-03,4.247477433481328460e-03,1.415825811160442693e-04,7.079129055802213522e-03,3.382407862862298054e-02
6.774113742773067888e-04,8.833662840374234548e-01,4.015301291079197421e-01,2.409180774647518286e-01,3.824096467694473780e-03,4.370395963079398358e-03,4.370395963079398900e-04,4.370395963079398358e-03,1.850862690364125235e-02
1.068676114827994076e-03,8.617046647410533389e-01,4.639948194759517808e-01,1.988549226325507790e-01,9.469282030121465091e-03,4.058263727194913982e-03,1.352754575731637886e-04,1.352754575731637777e-03,5.021424985115839623e-02
1.160978276648500992e-03,8.671941395697644328e-01,4.509409525762775317e-01,2.081265934967434783e-01,9.910790166511593627e-03,7.079135833222566752e-03,1.415827166644513491e-04,4.247481499933539878e-03,3.379579446780453522e-02
7.739686418862851049e-04,8.906502780494446325e-01,3.734985036981541828e-01,2.585758871756452248e-01,4.104379161518178186e-03,5.863398802168825856e-03,4.690719041735060815e-04,2.345359520867530516e-03,1.794200033463660970e-02
1.363906388723676744e-03,8.539569444953242217e-01,4.826713164538788958e-01,1.856428140207226629e-01,1.060816080118415217e-02,4.546354629078922481e-03,6.061806172105230336e-04,1.515451543026307421e-03,5.643541546229969424e-02
8.395153810921038252e-04,8.942663842068062641e-01,3.577065536827225278e-01,2.682799152620418681e-01,4.258411353365743925e-03,3.650066874313495288e-03,4.866755832417993645e-04,3.650066874313495288e-03,1.771499123000149639e-02
7.240964625584591198e-04,8.870181666341123705e-01,3.880704479024241760e-01,2.494738593658440973e-01,3.959902529616573207e-03,5.657003613737961352e-03,1.131400722747592341e-04,4.525602890990369255e-03,1.715203495685349924e-02
1.364426162402648801e-03,8.542823805709917062e-01,4.828552585836040079e-01,1.857135609936938492e-01,1.061220348535393473e-02,6.064116277345105686e-03,3.790072673340691054e-04,3.032058138672552843e-03,4.901321981164181302e-02
6.775050872627264627e-04,8.834884887934102426e-01,4.015856767242773628e-01,2.409514060345664122e-01,3.824625492612165369e-03,4.371000562985331850e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.233738689306512926e-03
9.592109483753980155e-04,8.348921609872708149e-01,5.256728421030963938e-01,1.546096594420871828e-01,8.834837682404981379e-03,3.786359006744992144e-03,5.048478675659989669e-04,5.048478675659990103e-03,5.098963462416589154e-02
8.971535661992449673e-04,8.977853644853008852e-01,3.405392761840796423e-01,2.786230441506106215e-01,4.422588002390644840e-03,5.054386288446450874e-03,5.054386288446451742e-04,2.527193144223225437e-03,1.819579063840722280e-02
7.739720923013910809e-04,8.906542486407673653e-01,3.735001687848379381e-01,2.585770399279647136e-01,4.104397459174043486e-03,3.518054965006322740e-03,4.690739953341764340e-04,5.863424941677204856e-03,1.749646002596477734e-02
9.721821744843509418e-04,9.012391509408983481e-01,3.218711253360351243e-01,2.896840128024316119e-01,4.598158933371930719e-03,5.255038780996491507e-03,1.313759695249122931e-04,3.941279085747369064e-03,1.359741284582842262e-02
7.240435733840891843e-04,8.869533773955092792e-01,3.880421026105352889e-01,2.494556373924869674e-01,3.959613291944237730e-03,3.393954250237917868e-03,4.525272333650557266e-04,1.131318083412639289e-03,2.190231809486869671e-02
1.160928900498793678e-03,8.671572579945258097e-01,4.509217741571533988e-01,2.081177419186861777e-01,9.910368662794580633e-03,5.663067807311188313e-03,3.539417379569492696e-04,7.078834759138986042e-03,3.482786701496381337e-02
9.721488584473677056e-04,9.012082660741813633e-01,3.218600950264933758e-01,2.896740855238439938e-01,4.598001357521333717e-03,2.627429347155047900e-03,3.284286683943809875e-04,5.254858694310095800e-03,1.618496477847509302e-02
6.774645935941200556e-04,8.834356837433000598e-01,4.015616744287727746e-01,2.409370046572636703e-01,3.824396899321645671e-03,2.185369656755226098e-03,1.092684828377613076e-04,5.463424141888065244e-03,1.375690198927414717e-02
1.624405766103780664e-03,8.528130272044849303e-01,4.873217298311342538e-01,1.827456486866753382e-01,1.160289832931271983e-02,4.972670712562594214e-03,1.657556904187531622e-04,1.657556904187531405e-03,4.082562655013889652e-02
7.740090515064787513e-04,8.906967797260160191e-01,3.735180044012325062e-01,2.585893876623917564e-01,4.104593454958599570e-03,3.518222961393085036e-03,2.931852467827571044e-04,3.518222961393085036e-03,1.525736024257467842e-02
8.972249053899715053e-04,8.978567539148940568e-01,3.405663549332356710e-01,2.786451994908291652e-01,4.422939674457605948e-03,3.791091149535090812e-03,1.263697049845030488e-04,2.527394099690060542e-03,1.354683237433872492e-02
1.364433600867789084e-03,8.542870378766656003e-01,4.828578909737675229e-01,1.857145734514490387e-01,1.061226134008280350e-02,6.064149337190172934e-03,3.790093335743858084e-04,6.064149337190172934e-03,4.861931731092221376e-02
1.364681912976868769e-03,8.544425088471838681e-01,4.829457658701474254e-01,1.857483714885182213e-01,1.061419265648675531e-02,4.548939709922895751e-03,1.516313236640965268e-04,1.516313236640965106e-03,4.529227637846563320e-02
1.160902749943998292e-03,8.671377248057304810e-01,4.509116168989798501e-01,2.081130539533753154e-01,9.910145426351204753e-03,5.662940243629259983e-03,3.539337652268287489e-04,4.247205182721944770e-03,3.591719849521858576e-02
6.774235314174460948e-04,8.833821373403308863e-01,4.015373351546958625e-01,2.409224010928175119e-01,3.824165096711389360e-03,2.185237198120793672e-03,4.370474396241587779e-04,2.185237198120793672e-03,1.831228772025225368e-02
7.740033351977247157e-04,8.906902016404120159e-01,3.735152458492050354e-01,2.585874778956034903e-01,4.104563141200055429e-03,5.863661630285793222e-03,2.931830815142896503e-04,2.345464652114317202e-03,1.524552023874306203e-02
7.240812698795571871e-04,8.869995556024575789e-01,3.880623055760751838e-01,2.494686250131911698e-01,3.959819444653828353e-03,3.394130952560424179e-03,2.828442460467020330e-04,4.525507936747232528e-03,1.888268186607782936e-02
8.971406570421804755e-04,8.977724462372806968e-01,3.405343761589685325e-01,2.786190350391560822e-01,4.422524365700890303e-03,6.317891951001271614e-03,5.054313560801016901e-04,2.527156780400508559e-03,1.858723811984573995e-02
8.971565743884260102e-04,8.977883747929249481e-01,3.405404180249025359e-01,2.786239783840112061e-01,4.422602831492240816e-03,3.790802426993349333e-03,5.054403235991133383e-04,1.263600808997783183e-03,1.844857181136763322e-02
1.364840851913902680e-03,8.545420222816489941e-01,4.830020125939755160e-01,1.857700048438367391e-01,1.061542884821924278e-02,3.032979670919783589e-03,1.516489835459891686e-04,4.549469506379675600e-03,4.256786968135916477e-02
7.739724096933641362e-04,8.906546138819848579e-01,3.735003219505098060e-01,2.585771459657375537e-01,4.104399142313294724e-03,5.863427346161849234e-03,4.690741876929479777e-04,3.518056407697109454e-03,1.747301349156231073e-02
8.971494120829790397e-04,8.977812074436009038e-01,3.405376993751589310e-01,2.786217540342209587e-01,4.422567524352713671e-03,2.527181442487265017e-03,5.054362884974529816e-04,5.054362884974530033e-03,1.844842453015703432e-02
7.739741171454134596e-04,8.906565787453659677e-01,3.735011459254760635e-01,2.585777164099449243e-01,4.104408196983252988e-03,2.345376112561858850e-03,4.690752225123718134e-04,5.863440281404647125e-03,1.754341332196270725e-02
8.971701141927923518e-04,8.978019241323648147e-01,3.405455574295176979e-01,2.786281833514235862e-01,4.422669577006723383e-03,6.318099395723890052e-03,5.054479516579112345e-04,6.318099395723890052e-03,1.569415889897814512e-02
1.275295620204327639e-03,8.719463077676100626e-01,4.359731538838050313e-01,2.179865769419025157e-01,1.038031318770964335e-02,7.414509419792602272e-03,3.707254709896301353e-04,7.414509419792602272e-03,4.358248636954091537e-02
7.240473587543388599e-04,8.869580144740649708e-01,3.880441313324034525e-01,2.494569415708307869e-01,3.959633993187790420e-03,2.262647996107308625e-03,4.525295992214617468e-04,2.262647996107308625e-03,2.172142076263016211e-02
1.275645261249029085e-03,8.721853646679409433e-01,4.360926823339704717e-01,2.180463411669852358e-01,1.038315910318977214e-02,7.416542216564123331e-03,1.483308443312824731e-04,1.483308443312824623e-03,3.748320436251507959e-02
1.365451177216335521e-03,8.549241537348943876e-01,4.832179999371142287e-01,1.858530768988901072e-01,1.062017582279371937e-02,7.585839873424085264e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.985786574179720085e-02
1.364026207056884179e-03,8.540319640850602134e-01,4.827137188306862003e-01,1.856591226271870065e-01,1.060909272155354313e-02,6.062338698030595580e-03,6.062338698030596230e-04,3.031169349015297790e-03,5.465198336274582763e-02
1.161354808239020492e-03,8.674753903004878142e-01,4.510872029562537078e-01,2.081940936721170810e-01,9.914004460577004185e-03,7.081431757555003113e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.263225589714578864e-02
1.275055587429412170e-03,8.717821923354586167e-01,4.358910961677293083e-01,2.179455480838646542e-01,1.037835943256498403e-02,4.447868328242135516e-03,5.930491104322848511e-04,2.965245552161423822e-03,4.854106968888251272e-02
9.721450770900934204e-04,9.012047606537892941e-01,3.218588430906390019e-01,2.896729587815751183e-01,4.597983472723415031e-03,3.941128690905784313e-03,3.284273909088153594e-04,5.254838254541045750e-03,1.615862763271371655e-02
1.068448973539679915e-03,8.615215141073114813e-01,4.638961999039369344e-01,1.988126571016872735e-01,9.467269385794630995e-03,2.704934110227037551e-03,3.381167637783796939e-04,6.762335275567594312e-03,5.394991082847826885e-02
1.364069788323210401e-03,8.540592508001434435e-01,4.827291417566028087e-01,1.856650545217702897e-01,1.060943168695830351e-02,3.031266196273800940e-03,6.062532392547601663e-04,3.031266196273800940e-03,5.432029023722651645e-02
1.068664062066478678e-03,8.616949462485402611e-01,4.639895864415217175e-01,1.988526799035092996e-01,9.469175233500442754e-03,2.705478638142983644e-03,1.352739319071492039e-04,6.763696595357459110e-03,5.009193698521734184e-02
1.275388702610428084e-03,8.720099501568973066e-01,4.360049750784486533e-01,2.180024875392243267e-01,1.038107083520115916e-02,7.415050596572256292e-03,3.707525298286128037e-04,1.483010119314451215e-03,4.250307001955217628e-02
1.068355886276484276e-03,8.614464551368613554e-01,4.638557835352330461e-01,1.987953358008141547e-01,9.466444561943530844e-03,2.704698446269580489e-03,5.409396892539161412e-04,4.057047669404370734e-03,5.579792894654143909e-02
1.623931417104788324e-03,8.525639939800139233e-01,4.871794251314365276e-01,1.826922844242886979e-01,1.159951012217706051e-02,4.971218623790168295e-03,4.142682186491807093e-04,3.314145749193445675e-03,4.734257202722837177e-02
8.971856990920143091e-04,8.978175200068678752e-01,3.405514731060533262e-01,2.786330234504072467e-01,4.422746403974718230e-03,6.318209148535311633e-03,3.159104574267656033e-04,3.790925489121187240e-03,1.540379390412909000e-02
9.596485330734892249e-04,8.352730324054119526e-01,5.259126500330372211e-01,1.546801911861873935e-01,8.838868067782137267e-03,6.313477191272955438e-03,1.262695438254591185e-04,5.050781753018364524e-03,4.079768961000584254e-02
9.594322347561093801e-04,8.350847674883767890e-01,5.257941128630521099e-01,1.546453273126623673e-01,8.836875846437849610e-03,6.312054176027035932e-03,3.156027088013517641e-04,3.787232505616221385e-03,4.610324370170146985e-02
8.395687080977079194e-04,8.943231890606019308e-01,3.577292756242407834e-01,2.682969567181806014e-01,4.258681852669533342e-03,3.650298730859600008e-03,1.216766243619866642e-04,2.433532487239733338e-03,1.394414115188367248e-02
1.161030778500960923e-03,8.672333558924860686e-01,4.509613450640927446e-01,2.081360054141966620e-01,9.911238353056983988e-03,2.831782386587709463e-03,1.415891193293855003e-04,1.415891193293854732e-03,3.331591977820440309e-02
9.592042521876950568e-04,8.348863326607371960e-01,5.256691724160197365e-01,1.546085801223587575e-01,8.834776006991928651e-03,5.048443432566816248e-03,5.048443432566816031e-04,2.524221716283408124e-03,5.120383751480893364e-02
8.395486611170080004e-04,8.943018346681173014e-01,3.577207338672469539e-01,2.682905504004352015e-01,4.258580165086273302e-03,4.866948760098598059e-03,3.041842975061623787e-04,3.650211570073948111e-03,1.497803480920343461e-02
6.775011039310812472e-04,8.834832944004503696e-01,4.015833156365683498e-01,2.409499893819410099e-01,3.824603006062555609e-03,5.463718580089364785e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.288321586151920828e-03
8.971331144664716111e-04,8.977648983498988100e-01,3.405315131672029816e-01,2.786166925913479142e-01,4.422487183989649157e-03,6.317838834270927614e-03,5.054271067416742265e-04,5.054271067416742265e-03,1.852390346208235977e-02
7.740137413597785159e-04,8.907021766102298788e-01,3.735202676107415853e-01,2.585909544997441745e-01,4.104618325392764798e-03,2.345496185938722618e-03,2.931870232423403272e-04,1.172748092969361309e-03,1.544509238440648809e-02
1.623365855453578728e-03,8.522670741131288530e-01,4.870097566360736541e-01,1.826286587385275995e-01,1.159547039609699209e-02,4.969487312612996116e-03,6.625983083483995761e-04,3.312991541741997555e-03,5.418397666519036981e-02
1.276072549769236269e-03,8.724775107724546119e-01,4.362387553862273060e-01,2.181193776931136530e-01,1.038663703300541155e-02,7.419026452146722413e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.716847486776129486e-02
1.364800432487253690e-03,8.545167152295193302e-01,4.829877086079891746e-01,1.857645033107650778e-01,1.061511447490086184e-02,6.065779699943349250e-03,1.516444924985837312e-04,7.582224624929186779e-03,4.250595124735302016e-02
9.721810985833425744e-04,9.012381535515850972e-01,3.218707691255661141e-01,2.896836922130094916e-01,4.598153844650944462e-03,5.255032965315364728e-03,1.313758241328841236e-04,5.255032965315364728e-03,1.322954549018143244e-02
7.241016019999091217e-04,8.870244624498886399e-01,3.880732023218262938e-01,2.494756300640311730e-01,3.959930635937003104e-03,5.657043765624290149e-03,1.131408753124858003e-04,2.262817506249716060e-03,1.718609895996659268e-02
9.721298178877354730e-04,9.011906149607926686e-01,3.218537910574259531e-01,2.896684119516833578e-01,4.597911300820370882e-03,6.568444715457671945e-03,3.284222357728836189e-04,6.568444715457671945e-03,1.579054109596024491e-02
8.395182672341579061e-04,8.942694585755160963e-01,3.577077834302064274e-01,2.682808375726548067e-01,4.258425993216742936e-03,4.866772563676277641e-03,4.866772563676278400e-04,2.433386281838138820e-03,1.743521270937026593e-02
6.774462533087734304e-04,8.834117674195859360e-01,4.015508033725390669e-01,2.409304820235234346e-01,3.824293365452753005e-03,2.185310494544430351e-03,4.370620989088860701e-04,1.092655247272215175e-03,1.648816768133772731e-02
7.740686244932269222e-04,8.907653337918269854e-01,3.735467528804435888e-01,2.586092904556916983e-01,4.104909372312566529e-03,5.864156246160809327e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.327101869548349938e-03
1.069150564814398425e-03,8.620872275781921168e-01,4.642008148497957509e-01,1.989432063641981829e-01,9.473486017342771029e-03,4.060065436004044355e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.046531884550697011e-02
9.721449096497008146e-04,9.012046054320199673e-01,3.218587876542928772e-01,2.896729088888635451e-01,4.597982680775612556e-03,5.254837349457842921e-03,3.284273343411151826e-04,6.568546686822302784e-03,1.529157668692232228e-02
9.721118273568800589e-04,9.011739372524590896e-01,3.218478347330210876e-01,2.896630512597189733e-01,4.597826210471730492e-03,2.627329263126703014e-03,5.254658526253405812e-04,1.313664631563351507e-03,1.907441045029986335e-02
8.395646330816166443e-04,8.943188482825916719e-01,3.577275393130366909e-01,2.682956544847774905e-01,4.258661182298055514e-03,3.650281013398333236e-03,1.216760337799444502e-04,4.867041351197778226e-03,1.365205099010976739e-02
7.740221754008309819e-04,8.907118821468652525e-01,3.735243376744918908e-01,2.585937722361866808e-01,4.104663051368043214e-03,5.863804359097204467e-03,1.172760871819440845e-04,1.172760871819440763e-03,1.370957459156926274e-02
1.364767385259581852e-03,8.544960239930825541e-01,4.829760135613075378e-01,1.857600052158875081e-01,1.061485744090785895e-02,3.032816411687959575e-03,1.516408205843979896e-04,1.516408205843979787e-03,4.402133021565073079e-02
6.774411391219208869e-04,8.834050983549566194e-01,4.015477719795257361e-01,2.409286631877154417e-01,3.824264495043101959e-03,4.370587994334974163e-03,2.731617496459358852e-04,4.370587994334974163e-03,1.596357264930849118e-02
8.972101682014602033e-04,8.978420063480809787e-01,3.405607610285824594e-01,2.786406226597492597e-01,4.422867026345226812e-03,3.791028879724480001e-03,1.263676293241493298e-04,6.318381466207466379e-03,1.352133633768397639e-02
8.395720910624386406e-04,8.943267926534672618e-01,3.577307170613869269e-01,2.682980377960401674e-01,4.258699012635558737e-03,2.433542292934604868e-03,1.216771146467302543e-04,3.650313439401907303e-03,1.365217226336313400e-02
7.739727792394396257e-04,8.906550391399308264e-01,3.735005002844871691e-01,2.585772694277218564e-01,4.104401102027331605e-03,2.345372058301332160e-03,4.690744116602664645e-04,4.690744116602664320e-03,1.798900368717121570e-02
6.774599291159204241e-04,8.834296011132607429e-01,4.015589095969366862e-01,2.409353457581620284e-01,3.824370567589873218e-03,5.463386525128390188e-03,1.092677305025678151e-04,2.185354610051356249e-03,1.424851205753484111e-02
7.740088160367020447e-04,8.906965087573865958e-01,3.735178907692266459e-01,2.585893089940800027e-01,4.104592206255238372e-03,2.345481260717278884e-03,2.931851575896598605e-04,4.690962521434557768e-03,1.518699116314438033e-02
7.740734159444172691e-04,8.907708475905831147e-01,3.735490651186316180e-01,2.586108912359757483e-01,4.104934781523424288e-03,4.691354036026770986e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.327153413947518956e-03
1.623965157108178681e-03,8.525817074817938490e-01,4.871895471324536042e-01,1.826960801746700946e-01,1.159975112220127703e-02,6.628429212686443896e-03,4.142768257929027435e-04,3.314214606343221948e-03,4.669728380337599682e-02
7.740246852323776766e-04,8.907147703545315043e-01,3.735255488583519301e-01,2.585946107480897593e-01,4.104676361080790079e-03,4.691058698378046052e-03,1.172764674594511594e-04,3.518294023783534539e-03,1.352197669807471761e-02
7.739918813520168910e-04,8.906770210406921295e-01,3.735097185009353948e-01,2.585836512698783674e-01,4.104502401109180049e-03,5.863574858727399822e-03,2.931787429363700345e-04,5.863574858727399822e-03,1.526874893212614923e-02
1.364741114426381609e-03,8.544795755325177433e-01,4.829667166053361327e-01,1.857564294635908053e-01,1.061465311220518952e-02,3.032758032058625701e-03,1.516379016029312959e-04,6.065516064117251402e-03,4.406597420581182672e-02
8.972223466967157524e-04,8.978541934197417085e-01,3.405653837109364757e-01,2.786444048544025609e-01,4.422927061180993540e-03,5.054773784206849883e-03,1.263693446051712579e-04,1.263693446051712471e-03,1.352151987275332194e-02
8.395144999755870538e-04,8.942654456261688312e-01,3.577061782504675769e-01,2.682796336878506827e-01,4.258406883934137861e-03,2.433375362248078530e-03,4.866750724496157494e-04,4.866750724496157060e-03,1.769063888354353159e-02
1.068448761685845527e-03,8.615213432833969120e-01,4.638961079218291150e-01,1.988126176807838985e-01,9.467267508608757237e-03,4.057400360832324158e-03,3.381166967360270674e-04,6.762333934720541131e-03,5.386875212398382906e-02
9.721520293821640183e-04,9.012112056164385265e-01,3.218611448630137595e-01,2.896750303767123835e-01,4.598016355185910974e-03,3.941156875873637853e-03,3.284297396561365059e-04,2.627437917249092047e-03,1.635580103487559514e-02
7.240800290836274262e-04,8.869980356274435040e-01,3.880616405870065400e-01,2.494681975202185098e-01,3.959812659051087196e-03,4.525500181772671576e-03,2.828437613607919735e-04,4.525500181772671576e-03,1.873557075253885762e-02
1.160581008796969819e-03,8.668973998635902678e-01,4.507866479290669193e-01,2.080553759672616465e-01,9.907398855583888012e-03,7.076713468274205970e-03,5.661370774619364733e-04,7.076713468274205970e-03,4.234705339415285180e-02
9.596654989428792621e-04,8.352877994088350189e-01,5.259219477759331518e-01,1.546829258164509335e-01,8.839024332368624823e-03,3.788153285300839210e-03,1.262717761766946512e-04,2.525435523533892807e-03,4.091205548124905722e-02
1.275405302284341943e-03,8.720212997013873091e-01,4.360106498506936545e-01,2.180053249253468273e-01,1.038120594882603956e-02,7.415147106304313847e-03,3.707573553152156598e-04,2.966058842521725279e-03,4.211803556380849800e-02
1.363935289692494749e-03,8.539750397130230208e-01,4.826815441856217026e-01,1.856467477637006591e-01,1.060838558649718037e-02,7.577418276069414552e-03,6.061934620855531858e-04,6.061934620855531641e-03,5.542123727117170134e-02
1.624420751659370280e-03,8.528208946211693897e-01,4.873262254978111274e-01,1.827473345616791589e-01,1.160300536899550213e-02,6.630288782283144319e-03,1.657572195570786188e-04,6.630288782283144319e-03,3.984803558152169578e-02
7.240983734474315666e-04,8.870205074731036810e-01,3.880714720194828882e-01,2.494745177268104241e-01,3.959912979790641309e-03,4.525614834046447210e-03,1.131403708511611992e-04,4.525614834046447210e-03,1.733310481439789483e-02
8.971437324967080230e-04,8.977755238576212715e-01,3.405355435322011681e-01,2.786199901627100517e-01,4.422539526392222850e-03,3.790748165479048033e-03,5.054330887305397450e-04,5.054330887305397667e-03,1.857466601084733701e-02
1.363981907999616472e-03,8.540042279530931646e-01,4.826980418865309264e-01,1.856530930332811191e-01,1.060874817333034952e-02,3.031070906665814333e-03,6.062141813331628883e-04,6.062141813331628666e-03,5.524126727398447068e-02
1.275347559234369125e-03,8.719818195695453467e-01,4.359909097847726733e-01,2.179954548923863367e-01,1.038073594725649230e-02,5.931849112717995851e-03,3.707405695448747407e-04,2.965924556358997925e-03,4.340630588231393638e-02
7.241094394011437412e-04,8.870340632664011071e-01,3.880774026790504427e-01,2.494783302936753044e-01,3.959973496725004323e-03,2.262841998128573961e-03,1.131420999064287197e-04,3.394262997192861158e-03,1.715234234581459322e-02
9.592651072443248014e-04,8.349393005817380420e-01,5.257025225885016972e-01,1.546183889966181446e-01,8.835336514092465704e-03,5.048763722338551335e-03,5.048763722338551986e-04,6.310954652923190036e-03,4.961672548128211874e-02
